player_id,name,position_type,eligible_positions,percent_owned,status,player_stats,fantasy_points,position,games_played,overall_rank,positional_rank,pts_above_replacement,pts_above_bench,pts_above_waivers
4765,Kyle Clifford,P,['LW'],0,,"{'player_id': 4765, 'name': 'Kyle Clifford', 'position_type': 'P', 'GP': 25.0, 'G': 1.0, 'A': 3.0, 'PTS': 4.0, '+/-': -5.0, 'PIM': 31.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 29.0, 'S%': 0.034, 'FW': 3.0, 'FL': 4.0, 'HIT': 50.0, 'BLK': 5.0, 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 115.0, 'Avg-SHT': 58.0, 'COR': 12.0, 'FEN': 12.0, 'Off-ZS': 5.0, 'Def-ZS': 4.0, 'ZS-Pct': 55.56, 'GStr': 0.0, 'Shifts': 30.0}",96.35,Forward,25.0,708.0,410.0,0.19999999999998863,-541.3,-479.4
7578,Fabian Zetterlund,P,['RW'],1,,"{'player_id': 7578, 'name': 'Fabian Zetterlund', 'position_type': 'P', 'GP': 14.0, 'G': 3.0, 'A': 5.0, 'PTS': 8.0, '+/-': 5.0, 'PIM': 0.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 36.0, 'S%': 0.083, 'FW': 2.0, 'FL': 1.0, 'HIT': 16.0, 'BLK': 7.0, 'PPT': 1297.0, 'Avg-PPT': 93.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 19.0, 'FEN': 7.0, 'Off-ZS': 57.0, 'Def-ZS': 44.0, 'ZS-Pct': 56.44, 'GStr': 0.0, 'Shifts': 257.0}",96.15,Forward,14.0,709.0,411.0,0.20000000000000284,-541.5,-479.6
7652,Noah Cates,P,['LW'],1,,"{'player_id': 7652, 'name': 'Noah Cates', 'position_type': 'P', 'GP': 16.0, 'G': 5.0, 'A': 4.0, 'PTS': 9.0, '+/-': 4.0, 'PIM': 4.0, 'PPG': 1.0, 'PPA': 0.0, 'PPP': 1.0, 'SHP': 0.0, 'GWG': 1.0, 'SOG': 23.0, 'S%': 0.217, 'FW': 0.0, 'FL': 7.0, 'HIT': 21.0, 'BLK': 6.0, 'PPT': 44.0, 'Avg-PPT': 3.0, 'SHT': 1108.0, 'Avg-SHT': 69.0, 'COR': 7.0, 'FEN': 11.0, 'Off-ZS': 60.0, 'Def-ZS': 64.0, 'ZS-Pct': 48.39, 'GStr': 1.0, 'Shifts': 316.0}",95.95,Forward,16.0,710.0,412.0,0.5499999999999972,-541.6999999999999,-479.8
7207,Victor Mete,P,['D'],1,,"{'player_id': 7207, 'name': 'Victor Mete', 'position_type': 'P', 'GP': 37.0, 'G': 0.0, 'A': 7.0, 'PTS': 7.0, '+/-': -19.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 1.0, 'PPP': 1.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 27.0, 'S%': 0.0, 'FW': 0.0, 'FL': 0.0, 'HIT': 13.0, 'BLK': 38.0, 'PPT': 933.0, 'Avg-PPT': 25.0, 'SHT': 3630.0, 'Avg-SHT': 98.0, 'COR': -59.0, 'FEN': -35.0, 'Off-ZS': 125.0, 'Def-ZS': 188.0, 'ZS-Pct': 39.94, 'GStr': 0.0, 'Shifts': 759.0}",95.8,Defensemen,37.0,711.0,227.0,4.3999999999999915,-433.90000000000003,-386.0
7832,Mark Kastelic,P,['C'],0,,"{'player_id': 7832, 'name': 'Mark Kastelic', 'position_type': 'P', 'GP': 16.0, 'G': 2.0, 'A': 2.0, 'PTS': 4.0, '+/-': -1.0, 'PIM': 14.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 1.0, 'SOG': 11.0, 'S%': 0.182, 'FW': 70.0, 'FL': 50.0, 'HIT': 51.0, 'BLK': 10.0, 'PPT': 218.0, 'Avg-PPT': 14.0, 'SHT': 26.0, 'Avg-SHT': 2.0, 'COR': -42.0, 'FEN': -19.0, 'Off-ZS': 24.0, 'Def-ZS': 74.0, 'ZS-Pct': 24.49, 'GStr': 1.0, 'Shifts': 221.0}",95.4,Forward,16.0,712.0,413.0,1.6000000000000085,-542.25,-480.35
7658,Marian Studenic,P,"['LW', 'RW']",0,,"{'player_id': 7658, 'name': 'Marian Studenic', 'position_type': 'P', 'GP': 33.0, 'G': 2.0, 'A': 2.0, 'PTS': 4.0, '+/-': -7.0, 'PIM': 6.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 42.0, 'S%': 0.048, 'FW': 1.0, 'FL': 3.0, 'HIT': 25.0, 'BLK': 15.0, 'PPT': 318.0, 'Avg-PPT': 10.0, 'SHT': 1030.0, 'Avg-SHT': 31.0, 'COR': -16.0, 'FEN': -9.0, 'Off-ZS': 102.0, 'Def-ZS': 126.0, 'ZS-Pct': 44.74, 'GStr': 0.0, 'Shifts': 544.0}",93.8,Forward,33.0,713.0,414.0,1.2000000000000028,-543.85,-481.95
7517,Nolan Patrick,P,"['C', 'RW', 'IR', 'IR+']",5,IR-LT,"{'player_id': 7517, 'name': 'Nolan Patrick', 'position_type': 'P', 'GP': 25.0, 'G': 2.0, 'A': 5.0, 'PTS': 7.0, '+/-': 1.0, 'PIM': 6.0, 'PPG': 0.0, 'PPA': 1.0, 'PPP': 1.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 34.0, 'S%': 0.059, 'FW': 83.0, 'FL': 89.0, 'HIT': 26.0, 'BLK': 3.0, 'PPT': 2500.0, 'Avg-PPT': 100.0, 'SHT': 14.0, 'Avg-SHT': 1.0, 'COR': 39.0, 'FEN': 32.0, 'Off-ZS': 107.0, 'Def-ZS': 59.0, 'ZS-Pct': 64.46, 'GStr': 0.0, 'Shifts': 403.0}",92.6,Forward,25.0,714.0,415.0,1.0499999999999972,-545.05,-483.15
5569,Ryan Dzingel,P,"['C', 'RW', 'IR+']",0,O,"{'player_id': 5569, 'name': 'Ryan Dzingel', 'position_type': 'P', 'GP': 32.0, 'G': 5.0, 'A': 3.0, 'PTS': 8.0, '+/-': -5.0, 'PIM': 35.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 1.0, 'SOG': 32.0, 'S%': 0.156, 'FW': 65.0, 'FL': 88.0, 'HIT': 20.0, 'BLK': 9.0, 'PPT': 1266.0, 'Avg-PPT': 40.0, 'SHT': 680.0, 'Avg-SHT': 21.0, 'COR': -97.0, 'FEN': -88.0, 'Off-ZS': 106.0, 'Def-ZS': 133.0, 'ZS-Pct': 44.35, 'GStr': 0.0, 'Shifts': 615.0}",91.55,Forward,32.0,715.0,416.0,1.3999999999999915,-546.1,-484.2
7919,Ryan Merkley,P,['D'],2,,"{'player_id': 7919, 'name': 'Ryan Merkley', 'position_type': 'P', 'GP': 39.0, 'G': 1.0, 'A': 5.0, 'PTS': 6.0, '+/-': -10.0, 'PIM': 8.0, 'PPG': 0.0, 'PPA': 2.0, 'PPP': 2.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 36.0, 'S%': 0.028, 'FW': 0.0, 'FL': 0.0, 'HIT': 12.0, 'BLK': 22.0, 'PPT': 3257.0, 'Avg-PPT': 84.0, 'SHT': 104.0, 'Avg-SHT': 3.0, 'COR': -51.0, 'FEN': -58.0, 'Off-ZS': 185.0, 'Def-ZS': 126.0, 'ZS-Pct': 59.49, 'GStr': 0.0, 'Shifts': 805.0}",91.4,Defensemen,39.0,716.0,228.0,8.600000000000009,-438.30000000000007,-390.4
7548,Kole Lind,P,['RW'],0,,"{'player_id': 7548, 'name': 'Kole Lind', 'position_type': 'P', 'GP': 23.0, 'G': 2.0, 'A': 6.0, 'PTS': 8.0, '+/-': -1.0, 'PIM': 12.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 31.0, 'S%': 0.065, 'FW': 6.0, 'FL': 11.0, 'HIT': 18.0, 'BLK': 10.0, 'PPT': 122.0, 'Avg-PPT': 5.0, 'SHT': 46.0, 'Avg-SHT': 2.0, 'COR': 8.0, 'FEN': 0.0, 'Off-ZS': 63.0, 'Def-ZS': 60.0, 'ZS-Pct': 51.22, 'GStr': 0.0, 'Shifts': 365.0}",90.15,Forward,23.0,717.0,417.0,1.1500000000000057,-547.5,-485.6
7270,Oskar Steen,P,"['C', 'RW']",0,,"{'player_id': 7270, 'name': 'Oskar Steen', 'position_type': 'P', 'GP': 20.0, 'G': 2.0, 'A': 4.0, 'PTS': 6.0, '+/-': -1.0, 'PIM': 6.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 25.0, 'S%': 0.08, 'FW': 1.0, 'FL': 5.0, 'HIT': 32.0, 'BLK': 8.0, 'PPT': 278.0, 'Avg-PPT': 14.0, 'SHT': 330.0, 'Avg-SHT': 17.0, 'COR': 17.0, 'FEN': 24.0, 'Off-ZS': 73.0, 'Def-ZS': 55.0, 'ZS-Pct': 57.03, 'GStr': 0.0, 'Shifts': 326.0}",89.0,Forward,20.0,718.0,418.0,0.3499999999999943,-548.65,-486.75
7526,Gabriel Vilardi,P,"['LW', 'RW']",4,,"{'player_id': 7526, 'name': 'Gabriel Vilardi', 'position_type': 'P', 'GP': 25.0, 'G': 5.0, 'A': 2.0, 'PTS': 7.0, '+/-': -5.0, 'PIM': 8.0, 'PPG': 2.0, 'PPA': 0.0, 'PPP': 2.0, 'SHP': 0.0, 'GWG': 1.0, 'SOG': 41.0, 'S%': 0.122, 'FW': 60.0, 'FL': 71.0, 'HIT': 6.0, 'BLK': 9.0, 'PPT': 2680.0, 'Avg-PPT': 107.0, 'SHT': 51.0, 'Avg-SHT': 2.0, 'COR': -52.0, 'FEN': -24.0, 'Off-ZS': 105.0, 'Def-ZS': 83.0, 'ZS-Pct': 55.85, 'GStr': 0.0, 'Shifts': 444.0}",88.65,Forward,25.0,719.0,419.0,0.25,-549.0,-487.1
7445,Matt Luff,P,"['LW', 'RW']",0,,"{'player_id': 7445, 'name': 'Matt Luff', 'position_type': 'P', 'GP': 23.0, 'G': 3.0, 'A': 3.0, 'PTS': 6.0, '+/-': 3.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 1.0, 'SOG': 26.0, 'S%': 0.115, 'FW': 2.0, 'FL': 0.0, 'HIT': 29.0, 'BLK': 4.0, 'PPT': 91.0, 'Avg-PPT': 4.0, 'SHT': 54.0, 'Avg-SHT': 2.0, 'COR': -26.0, 'FEN': -20.0, 'Off-ZS': 44.0, 'Def-ZS': 72.0, 'ZS-Pct': 37.93, 'GStr': 0.0, 'Shifts': 300.0}",88.4,Forward,23.0,720.0,420.0,0.6000000000000085,-549.25,-487.35
8859,Mike Hardman,P,"['LW', 'RW']",0,,"{'player_id': 8859, 'name': 'Mike Hardman', 'position_type': 'P', 'GP': 21.0, 'G': 0.0, 'A': 2.0, 'PTS': 2.0, '+/-': -6.0, 'PIM': 11.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 12.0, 'S%': 0.0, 'FW': 1.0, 'FL': 1.0, 'HIT': 60.0, 'BLK': 12.0, 'PPT': 257.0, 'Avg-PPT': 12.0, 'SHT': 7.0, 'Avg-SHT': 0.0, 'COR': -71.0, 'FEN': -61.0, 'Off-ZS': 38.0, 'Def-ZS': 61.0, 'ZS-Pct': 38.38, 'GStr': 0.0, 'Shifts': 301.0}",87.8,Forward,21.0,721.0,421.0,5.200000000000003,-549.85,-487.95
5920,Andrew Hammond,G,['G'],0,,"{'player_id': 5920, 'name': 'Andrew Hammond', 'position_type': 'G', 'GP': 11.0, 'GS': 10.0, 'W': 4.0, 'L': 5.0, 'GA': 38.0, 'GAA': 3.89, 'SA': 314.0, 'SV': 276.0, 'SV%': 0.879, 'SHO': 0.0, 'MIN': '586:28'}",85.4,Goalie,11.0,722.0,73.0,1.9500000000000028,-486.25,-354.5
7084,Charlie Lindgren,G,['G'],6,,"{'player_id': 7084, 'name': 'Charlie Lindgren', 'position_type': 'G', 'GP': 5.0, 'GS': 4.0, 'W': 5.0, 'L': 0.0, 'GA': 5.0, 'GAA': 1.22, 'SA': 118.0, 'SV': 113.0, 'SV%': 0.958, 'SHO': 0.0, 'MIN': '246:25'}",83.45,Goalie,5.0,723.0,74.0,17.049999999999997,-488.2,-356.45
7926,Nils Lundkvist,P,['D'],3,,"{'player_id': 7926, 'name': 'Nils Lundkvist', 'position_type': 'P', 'GP': 25.0, 'G': 1.0, 'A': 3.0, 'PTS': 4.0, '+/-': 4.0, 'PIM': 0.0, 'PPG': 1.0, 'PPA': 1.0, 'PPP': 2.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 32.0, 'S%': 0.031, 'FW': 0.0, 'FL': 0.0, 'HIT': 15.0, 'BLK': 15.0, 'PPT': 1821.0, 'Avg-PPT': 73.0, 'SHT': 242.0, 'Avg-SHT': 10.0, 'COR': -87.0, 'FEN': -64.0, 'Off-ZS': 108.0, 'Def-ZS': 74.0, 'ZS-Pct': 59.34, 'GStr': 0.0, 'Shifts': 474.0}",82.8,Defensemen,25.0,724.0,229.0,5.799999999999997,-446.90000000000003,-399.0
6974,Lane Pederson,P,"['C', 'RW']",0,,"{'player_id': 6974, 'name': 'Lane Pederson', 'position_type': 'P', 'GP': 29.0, 'G': 0.0, 'A': 2.0, 'PTS': 2.0, '+/-': -16.0, 'PIM': 10.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 24.0, 'S%': 0.0, 'FW': 42.0, 'FL': 54.0, 'HIT': 54.0, 'BLK': 10.0, 'PPT': 1025.0, 'Avg-PPT': 35.0, 'SHT': 120.0, 'Avg-SHT': 4.0, 'COR': -99.0, 'FEN': -64.0, 'Off-ZS': 71.0, 'Def-ZS': 58.0, 'ZS-Pct': 55.04, 'GStr': 0.0, 'Shifts': 418.0}",82.6,Forward,29.0,725.0,422.0,1.9499999999999886,-555.05,-493.15
7700,Sasha Chmelevski,P,"['C', 'RW']",1,,"{'player_id': 7700, 'name': 'Sasha Chmelevski', 'position_type': 'P', 'GP': 19.0, 'G': 0.0, 'A': 8.0, 'PTS': 8.0, '+/-': 2.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 31.0, 'S%': 0.0, 'FW': 31.0, 'FL': 48.0, 'HIT': 20.0, 'BLK': 4.0, 'PPT': 116.0, 'Avg-PPT': 6.0, 'SHT': 724.0, 'Avg-SHT': 38.0, 'COR': -8.0, 'FEN': -4.0, 'Off-ZS': 43.0, 'Def-ZS': 76.0, 'ZS-Pct': 36.13, 'GStr': 0.0, 'Shifts': 350.0}",80.65,Forward,19.0,726.0,423.0,2.1500000000000057,-557.0,-495.1
7580,Jonas Rondbjerg,P,"['LW', 'RW']",0,,"{'player_id': 7580, 'name': 'Jonas Rondbjerg', 'position_type': 'P', 'GP': 30.0, 'G': 2.0, 'A': 4.0, 'PTS': 6.0, '+/-': 0.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 30.0, 'S%': 0.067, 'FW': 0.0, 'FL': 2.0, 'HIT': 13.0, 'BLK': 11.0, 'PPT': 23.0, 'Avg-PPT': 1.0, 'SHT': 879.0, 'Avg-SHT': 29.0, 'COR': -41.0, 'FEN': -16.0, 'Off-ZS': 82.0, 'Def-ZS': 76.0, 'ZS-Pct': 51.9, 'GStr': 1.0, 'Shifts': 432.0}",78.5,Forward,30.0,727.0,424.0,1.4500000000000028,-559.15,-497.25
6544,Sammy Blais,P,"['LW', 'RW']",1,,"{'player_id': 6544, 'name': 'Sammy Blais', 'position_type': 'P', 'GP': 14.0, 'G': 0.0, 'A': 4.0, 'PTS': 4.0, '+/-': 3.0, 'PIM': 17.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 17.0, 'S%': 0.0, 'FW': 1.0, 'FL': 4.0, 'HIT': 37.0, 'BLK': 8.0, 'PPT': 968.0, 'Avg-PPT': 69.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': -29.0, 'FEN': -21.0, 'Off-ZS': 44.0, 'Def-ZS': 43.0, 'ZS-Pct': 50.57, 'GStr': 0.0, 'Shifts': 233.0}",77.05,Forward,14.0,728.0,425.0,0.5499999999999972,-560.6,-498.7
6984,Jalen Chatfield,P,['D'],0,,"{'player_id': 6984, 'name': 'Jalen Chatfield', 'position_type': 'P', 'GP': 16.0, 'G': 0.0, 'A': 3.0, 'PTS': 3.0, '+/-': 1.0, 'PIM': 8.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 25.0, 'S%': 0.0, 'FW': 0.0, 'FL': 0.0, 'HIT': 32.0, 'BLK': 10.0, 'PPT': 10.0, 'Avg-PPT': 1.0, 'SHT': 359.0, 'Avg-SHT': 22.0, 'COR': 71.0, 'FEN': 48.0, 'Off-ZS': 99.0, 'Def-ZS': 70.0, 'ZS-Pct': 58.58, 'GStr': 0.0, 'Shifts': 327.0}",77.0,Defensemen,16.0,729.0,230.0,2.4000000000000057,-452.70000000000005,-404.8
8590,Drew O'Connor,P,['LW'],0,,"{'player_id': 8590, 'name': ""Drew O'Connor"", 'position_type': 'P', 'GP': 22.0, 'G': 3.0, 'A': 2.0, 'PTS': 5.0, '+/-': -1.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 40.0, 'S%': 0.075, 'FW': 18.0, 'FL': 34.0, 'HIT': 12.0, 'BLK': 7.0, 'PPT': 1179.0, 'Avg-PPT': 54.0, 'SHT': 102.0, 'Avg-SHT': 5.0, 'COR': 73.0, 'FEN': 79.0, 'Off-ZS': 61.0, 'Def-ZS': 33.0, 'ZS-Pct': 64.89, 'GStr': 2.0, 'Shifts': 299.0}",76.5,Forward,22.0,730.0,426.0,3.299999999999997,-561.15,-499.25
7561,Robin Salo,P,['D'],0,,"{'player_id': 7561, 'name': 'Robin Salo', 'position_type': 'P', 'GP': 21.0, 'G': 1.0, 'A': 4.0, 'PTS': 5.0, '+/-': -6.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 2.0, 'PPP': 2.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 24.0, 'S%': 0.042, 'FW': 0.0, 'FL': 0.0, 'HIT': 7.0, 'BLK': 23.0, 'PPT': 1885.0, 'Avg-PPT': 90.0, 'SHT': 56.0, 'Avg-SHT': 3.0, 'COR': -54.0, 'FEN': -48.0, 'Off-ZS': 109.0, 'Def-ZS': 76.0, 'ZS-Pct': 58.92, 'GStr': 0.0, 'Shifts': 455.0}",74.6,Defensemen,21.0,731.0,231.0,0.19999999999998863,-455.1,-407.20000000000005
8350,Ronnie Attard,P,['D'],0,,"{'player_id': 8350, 'name': 'Ronnie Attard', 'position_type': 'P', 'GP': 15.0, 'G': 2.0, 'A': 2.0, 'PTS': 4.0, '+/-': -2.0, 'PIM': 8.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 16.0, 'S%': 0.125, 'FW': 0.0, 'FL': 0.0, 'HIT': 24.0, 'BLK': 17.0, 'PPT': 810.0, 'Avg-PPT': 54.0, 'SHT': 990.0, 'Avg-SHT': 66.0, 'COR': 17.0, 'FEN': 9.0, 'Off-ZS': 65.0, 'Def-ZS': 70.0, 'ZS-Pct': 48.15, 'GStr': 0.0, 'Shifts': 335.0}",74.4,Defensemen,15.0,732.0,232.0,1.6000000000000085,-455.30000000000007,-407.4
8878,Matty Beniers,P,['C'],28,,"{'player_id': 8878, 'name': 'Matty Beniers', 'position_type': 'P', 'GP': 10.0, 'G': 3.0, 'A': 6.0, 'PTS': 9.0, '+/-': -1.0, 'PIM': 0.0, 'PPG': 2.0, 'PPA': 2.0, 'PPP': 4.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 18.0, 'S%': 0.167, 'FW': 39.0, 'FL': 53.0, 'HIT': 7.0, 'BLK': 4.0, 'PPT': 1767.0, 'Avg-PPT': 177.0, 'SHT': 26.0, 'Avg-SHT': 3.0, 'COR': -14.0, 'FEN': -4.0, 'Off-ZS': 73.0, 'Def-ZS': 25.0, 'ZS-Pct': 74.49, 'GStr': 1.0, 'Shifts': 193.0}",73.2,Forward,10.0,733.0,427.0,1.5499999999999972,-564.4499999999999,-502.55
6072,Mason Geertsen,P,"['LW', 'D']",0,,"{'player_id': 6072, 'name': 'Mason Geertsen', 'position_type': 'P', 'GP': 25.0, 'G': 0.0, 'A': 0.0, 'PTS': 0.0, '+/-': -6.0, 'PIM': 77.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 12.0, 'S%': 0.0, 'FW': 0.0, 'FL': 0.0, 'HIT': 58.0, 'BLK': 7.0, 'PPT': 6.0, 'Avg-PPT': 0.0, 'SHT': 8.0, 'Avg-SHT': 0.0, 'COR': -33.0, 'FEN': -31.0, 'Off-ZS': 42.0, 'Def-ZS': 60.0, 'ZS-Pct': 41.18, 'GStr': 0.0, 'Shifts': 284.0}",72.8,Defensemen,25.0,734.0,233.0,0.3999999999999915,-456.90000000000003,-409.0
7953,Kevin Bahl,P,['D'],0,,"{'player_id': 7953, 'name': 'Kevin Bahl', 'position_type': 'P', 'GP': 17.0, 'G': 1.0, 'A': 3.0, 'PTS': 4.0, '+/-': -6.0, 'PIM': 10.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 16.0, 'S%': 0.063, 'FW': 0.0, 'FL': 0.0, 'HIT': 28.0, 'BLK': 15.0, 'PPT': 72.0, 'Avg-PPT': 4.0, 'SHT': 1029.0, 'Avg-SHT': 61.0, 'COR': -34.0, 'FEN': -26.0, 'Off-ZS': 59.0, 'Def-ZS': 92.0, 'ZS-Pct': 39.07, 'GStr': 0.0, 'Shifts': 362.0}",72.4,Defensemen,17.0,735.0,234.0,1.2000000000000028,-457.30000000000007,-409.4
8650,Cole Perfetti,P,"['C', 'RW', 'IR', 'IR+']",15,IR-LT,"{'player_id': 8650, 'name': 'Cole Perfetti', 'position_type': 'P', 'GP': 18.0, 'G': 2.0, 'A': 5.0, 'PTS': 7.0, '+/-': 1.0, 'PIM': 0.0, 'PPG': 0.0, 'PPA': 1.0, 'PPP': 1.0, 'SHP': 0.0, 'GWG': 1.0, 'SOG': 21.0, 'S%': 0.095, 'FW': 0.0, 'FL': 3.0, 'HIT': 17.0, 'BLK': 2.0, 'PPT': 1364.0, 'Avg-PPT': 76.0, 'SHT': 9.0, 'Avg-SHT': 1.0, 'COR': 35.0, 'FEN': 17.0, 'Off-ZS': 98.0, 'Def-ZS': 50.0, 'ZS-Pct': 66.22, 'GStr': 0.0, 'Shifts': 313.0}",71.65,Forward,18.0,736.0,428.0,0.05000000000001137,-566.0,-504.1
7252,Axel Jonsson-Fjallby,P,['LW'],0,,"{'player_id': 7252, 'name': 'Axel Jonsson-Fjallby', 'position_type': 'P', 'GP': 23.0, 'G': 2.0, 'A': 2.0, 'PTS': 4.0, '+/-': 0.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 29.0, 'S%': 0.069, 'FW': 1.0, 'FL': 3.0, 'HIT': 18.0, 'BLK': 8.0, 'PPT': 52.0, 'Avg-PPT': 2.0, 'SHT': 956.0, 'Avg-SHT': 42.0, 'COR': -29.0, 'FEN': -8.0, 'Off-ZS': 50.0, 'Def-ZS': 113.0, 'ZS-Pct': 30.67, 'GStr': 0.0, 'Shifts': 379.0}",71.6,Forward,23.0,737.0,429.0,0.14999999999999147,-566.05,-504.15
7140,Tyler Benson,P,['LW'],0,,"{'player_id': 7140, 'name': 'Tyler Benson', 'position_type': 'P', 'GP': 29.0, 'G': 1.0, 'A': 1.0, 'PTS': 2.0, '+/-': -5.0, 'PIM': 18.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 18.0, 'S%': 0.056, 'FW': 0.0, 'FL': 1.0, 'HIT': 45.0, 'BLK': 3.0, 'PPT': 265.0, 'Avg-PPT': 9.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 30.0, 'FEN': 15.0, 'Off-ZS': 55.0, 'Def-ZS': 56.0, 'ZS-Pct': 49.55, 'GStr': 0.0, 'Shifts': 327.0}",71.45,Forward,29.0,738.0,430.0,0.0,-566.1999999999999,-504.3
6839,Colton White,P,['D'],0,,"{'player_id': 6839, 'name': 'Colton White', 'position_type': 'P', 'GP': 27.0, 'G': 0.0, 'A': 4.0, 'PTS': 4.0, '+/-': 2.0, 'PIM': 8.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 18.0, 'S%': 0.0, 'FW': 0.0, 'FL': 0.0, 'HIT': 24.0, 'BLK': 14.0, 'PPT': 21.0, 'Avg-PPT': 1.0, 'SHT': 455.0, 'Avg-SHT': 17.0, 'COR': -53.0, 'FEN': -48.0, 'Off-ZS': 86.0, 'Def-ZS': 121.0, 'ZS-Pct': 41.55, 'GStr': 0.0, 'Shifts': 516.0}",71.2,Defensemen,27.0,739.0,235.0,2.0,-458.50000000000006,-410.6
7506,Calle Rosen,P,['D'],0,,"{'player_id': 7506, 'name': 'Calle Rosen', 'position_type': 'P', 'GP': 18.0, 'G': 2.0, 'A': 5.0, 'PTS': 7.0, '+/-': -2.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 0.0, 'PPP': 0.0, 'SHP': 0.0, 'GWG': 0.0, 'SOG': 18.0, 'S%': 0.111, 'FW': 0.0, 'FL': 0.0, 'HIT': 6.0, 'BLK': 16.0, 'PPT': 127.0, 'Avg-PPT': 7.0, 'SHT': 292.0, 'Avg-SHT': 16.0, 'COR': 7.0, 'FEN': 2.0, 'Off-ZS': 77.0, 'Def-ZS': 70.0, 'ZS-Pct': 52.38, 'GStr': 1.0, 'Shifts': 391.0}",69.2,Defensemen,18.0,740.0,236.0,3.0,-460.50000000000006,-412.6
7100,Drake Caggiula,P,"['LW', 'RW', 'IR+']",0,O,"{'player_id': 7100, 'name': 'Drake Caggiula', 'position_type': 'P', 'GP': 18.0, 'G': 2.0, 'A': 3.0, 'PTS': 5.0, '+/-': -4.0, 'PIM': 4.0, 'PPG': 0.0, 'PPA': 1.0, 'PPP': 1.0, 'SHP': 0.0, 'GWG': 1.0, 'SOG': 23.0, 'S%': 0.087, 'FW': 1.0, 'FL': 3.0, 'HIT': 17.0, 'BLK': 7.0, 'PPT': 142.0, 'Avg-PPT': 8.0, 'SHT': 1753.0, 'Avg-SHT': 97.0, 'COR': -15.0, 'FEN': -21.0, 'Off-ZS': 58.0, 'Def-ZS': 79.0, 'ZS-Pct': 42.34, 'GStr': 0.0, 'Shifts': 354.0}",68.2,Forward,18.0,741.5,431.5,0.0,-569.4499999999999,-507.55
